"fantasyPointsRank","playerName","teamName","position","byeWeek","games","fantasyPoints","auctionValue","passComp","passAtt","passYds","passTd","passInt","passSacked","rushAtt","rushYds","rushTd","recvTargets","recvReceptions","recvYds","recvTd","fumbles","fumblesLost","twoPt","returnYds","returnTd","fgMade019","fgAtt019","fgMade2029","fgAtt2029","fgMade3039","fgAtt3039","fgMade4049","fgAtt4049","fgMade50plus","fgAtt50plus","patMade","patAtt","dstSacks","dstSafeties","dstInt","dstFumblesForced","dstFumblesRecovered","dstTd","dstReturnYds","dstReturnTd","dstPts0","dstPts16","dstPts713","dstPts1420","dstPts2127","dstPts2834","dstPts35plus","idpTacklesSolo","idpTacklesAssist","idpSacks","idpTacklesForLoss","idpPassDefended","idpInt","idpFumblesForced","idpFumblesRecovered","idpSafeties","idpTd"
"264","Joshua Palmer","LAC","wr","5","34","131.6","0","0","0","0","0","0","0","7.6836","46.9638","0.3836","72.1484","50.2818","563.7622","2.9824","0.5704","0.2852","0.1446","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"265","Cordarrelle Patterson","ATL","rb","11","34","99.3","0","0","0","0","0","0","0","37.8012","163.0962","1.4994","44.7312","34.4878","295.2088","1.922","3.1742","1.587","0.0272","2523.847","2.0098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"266","Braxton Berrios","MIA","wr","10","34","130.5","0","0","0","0","0","0","0","0","0","0","94.2774","68.584","501.4228","2.1808","3.1516","1.5758","0.1498","2407.0008","1.5984","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"267","Adam Trautman","DEN","te","9","34","87.1","0","0","0","0","0","0","0","0","0","0","49.914","36.4772","342.3752","2.7224","0.4988","0.2494","0.138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"268","Jonnu Smith","ATL","te","11","34","85.8","0","0","0","0","0","0","0","0","0","0","51.5232","39.6584","312.413","2.4858","0.5218","0.2608","0.1066","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"269","Darnell Washington","PIT","te","6","34","85.6","0","0","0","0","0","0","0","0","0","0","45.8314","32.8282","366.4796","2.6854","0.4018","0.201","0.0836","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"270","Kylen Granson","IND","te","11","34","84.4","0","0","0","0","0","0","0","0","0","0","47.8646","34.9706","364.398","2.165","0.4712","0.2356","0.1302","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"271","Shane Zylstra","DET","te","9","34","84.3","0","0","0","0","0","0","0","0","0","0","44.8634","32.7946","335.517","2.9664","0.3926","0.1964","0.1544","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"272","Kenneth Gainwell","PHI","rb","10","34","93.2","0","0","0","0","0","0","0","55.126","251.6202","2.3384","33.3946","26.6044","213.7878","1.027","0.538","0.269","0.0738","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"273","Deuce Vaughn","DAL","rb","7","34","93.1","0","0","0","0","0","0","0","120.0968","534.756","3.6524","11.0188","8.8974","69.0424","0.3526","0.8452","0.4226","0.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"274","Mike Boone","HST","rb","7","34","91.4","0","0","0","0","0","0","0","19.639","83.4864","0.5034","50.6656","40.102","309.4422","1.526","0.4956","0.2478","0.0524","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"275","Clyde Edwards-Helaire","KC","rb","10","34","90.7","0","0","0","0","0","0","0","110.244","466.5218","3.7322","12.5398","10.3828","74.8982","0.68","0.9296","0.4648","0.069","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"276","Brenton Strange","JAX","te","9","34","80.2","0","0","0","0","0","0","0","0","0","0","43.1334","31.3958","327.3194","2.6856","0.3844","0.1922","0.0822","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"277","Ronald Jones","DAL","rb","7","34","89.8","0","0","0","0","0","0","0","117.1192","494.021","3.8892","11.1474","9.0534","64.7338","0.3214","1.11","0.555","0.0832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"278","Ke'Shawn Vaughn","TB","rb","5","34","89.4","0","0","0","0","0","0","0","120.1762","529.884","3.9494","8.617","6.8162","46.9932","0.235","0.7152","0.3576","0.0724","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"279","Tommy Tremble","CAR","te","7","34","78","0","0","0","0","0","0","0","0","0","0","44.672","31.2366","316.7976","2.4988","0.3358","0.1678","0.1312","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"280","Brandon Bolden","LV","rb","13","34","87.4","0","0","0","0","0","0","0","43.7762","147.4578","0.9392","41.4562","33.1028","253.672","1.4354","0.5882","0.294","0.1174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"281","Trenton Irwin","CIN","wr","7","34","119.1","0","0","0","0","0","0","0","0","0","0","60.3796","38.6076","551.7524","4.2256","0.344","0.172","0.0852","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"282","Kevin Rader","TEN","te","7","34","76","0","0","0","0","0","0","0","0","0","0","41.795","30.5302","315.2576","2.3202","0.373","0.1866","0.1016","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"283","Laviska Shenault Jr.","CAR","wr","7","34","117.3","0","0","0","0","0","0","0","21.7668","120.8322","1.0866","63.2422","47.3248","395.2782","2.013","0.7076","0.3538","0.0768","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"284","Blake Bell","KC","te","10","34","74.2","0","0","0","0","0","0","0","0","0","0","38.2542","29.2708","289.3252","2.6648","0.3468","0.1734","0.0792","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"285","Quez Watkins","PHI","wr","10","34","116.5","0","0","0","0","0","0","0","0","0","0","68.4042","45.2332","547.9342","2.7508","0.4674","0.2338","0.109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"286","Tanner Conner","MIA","te","10","34","72.6","0","0","0","0","0","0","0","0","0","0","40.4372","28.8508","302.368","2.2358","0.3518","0.1758","0.1124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"287","Daniel Bellinger","NYG","te","13","34","72.5","0","0","0","0","0","0","0","0","0","0","40.5824","30.1542","294.7832","2.1432","0.4084","0.2042","0.103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"288","Josiah Deguara","GB","te","6","34","72.2","0","0","0","0","0","0","0","0","0","0","43.7512","33.5418","274.051","1.8734","0.3704","0.1852","0.1062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"289","Justin Watson","KC","wr","10","34","114.6","0","0","0","0","0","0","0","0","0","0","58.8612","32.7432","594.8318","3.7336","0.2862","0.143","0.0556","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32","Kyler Murray","ARZ","qb","14","34","347.7","0","556.2676","848.337","5011.008","23.5824","18.7504","59.676","70.57","544.4832","3.3342","0","0","0","0","11.3746","5.6874","1.4644","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"291","Tre' McKitty","LAC","te","5","34","69.5","0","0","0","0","0","0","0","0","0","0","38.1954","28.2926","285.7762","2.1138","0.4076","0.2038","0.0728","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"292","Quintin Morris","BUF","te","13","34","69.4","0","0","0","0","0","0","0","0","0","0","37.638","27.7892","285.1462","2.178","0.3952","0.1976","0.0912","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"293","Isaiah Spiller","LAC","rb","5","34","79.3","0","0","0","0","0","0","0","70.6972","301.7842","1.8518","23.52","19.1378","146.969","0.729","0.6176","0.3088","0.0478","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"294","Jordan Akins","CLV","te","5","34","68.8","0","0","0","0","0","0","0","0","0","0","40.0068","28.7258","299.8472","1.6768","0.3852","0.1926","0.1332","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"295","Jack Stoll","PHI","te","10","34","68.5","0","0","0","0","0","0","0","0","0","0","38.339","28.0326","278.8998","2.1004","0.328","0.164","0.0586","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
